Date,Open,High,Low,Close,Adj Close,Volume
2021-08-26,0.000558,0.000565,0.000511,0.000519,0.000519,24002693861
2021-08-27,0.000518,0.000557,0.000506,0.000549,0.000549,23541423828
2021-08-28,0.000549,0.000550,0.000528,0.000531,0.000531,16453988565
2021-08-29,0.000531,0.000543,0.000518,0.000523,0.000523,17356649699
2021-08-30,0.000524,0.000525,0.000482,0.000489,0.000489,18629929389
2021-08-31,0.000490,0.000517,0.000489,0.000501,0.000501,21190304831
2021-09-01,0.000501,0.000526,0.000487,0.000526,0.000526,19060902452
2021-09-02,0.000525,0.000537,0.000513,0.000517,0.000517,20701188375
2021-09-03,0.000517,0.000529,0.000504,0.000516,0.000516,19036225666
2021-09-04,0.000516,0.000560,0.000514,0.000544,0.000544,27613603564
2021-09-05,0.000544,0.000552,0.000530,0.000552,0.000552,21931684143
2021-09-06,0.000550,0.000558,0.000513,0.000529,0.000529,24425150190
2021-09-07,0.000529,0.000529,0.000379,0.000443,0.000443,45969778688
2021-09-08,0.000443,0.000604,0.000401,0.000493,0.000493,72808645478
2021-09-09,0.000508,0.000570,0.000490,0.000536,0.000536,57654752449
2021-09-10,0.000538,0.000552,0.000481,0.000514,0.000514,31155446948
2021-09-11,0.000514,0.000518,0.000495,0.000499,0.000499,16855385500
2021-09-12,0.000499,0.000513,0.000490,0.000507,0.000507,17871187799
2021-09-13,0.000507,0.000512,0.000456,0.000478,0.000478,23003131799
2021-09-14,0.000478,0.000494,0.000474,0.000490,0.000490,13558663198
2021-09-15,0.000491,0.000506,0.000487,0.000497,0.000497,14937725727
2021-09-16,0.000498,0.000652,0.000480,0.000632,0.000632,119480114073
2021-09-17,0.000629,0.000695,0.000599,0.000620,0.000620,122592261437
2021-09-18,0.000622,0.000634,0.000561,0.000578,0.000578,36518704740
2021-09-19,0.000576,0.000617,0.000543,0.000596,0.000596,42220049334
2021-09-20,0.000596,0.000597,0.000503,0.000514,0.000514,43202730083
2021-09-21,0.000516,0.000539,0.000487,0.000509,0.000509,28224061911
2021-09-22,0.000507,0.000541,0.000506,0.000535,0.000535,20732482476
2021-09-23,0.000536,0.000569,0.000526,0.000564,0.000564,27381442314
2021-09-24,0.000564,0.000578,0.000498,0.000544,0.000544,33729934529
2021-09-25,0.000544,0.000561,0.000526,0.000541,0.000541,16776045279
2021-09-26,0.000540,0.000541,0.000505,0.000524,0.000524,19037997463
2021-09-27,0.000525,0.000535,0.000510,0.000515,0.000515,15284912687
2021-09-28,0.000516,0.000531,0.000506,0.000518,0.000518,17011575515
2021-09-29,0.000517,0.000531,0.000514,0.000521,0.000521,14346908276
2021-09-30,0.000522,0.000549,0.000521,0.000535,0.000535,22911499835
2021-10-01,0.000535,0.000576,0.000532,0.000571,0.000571,23494245763
2021-10-02,0.000571,0.000611,0.000551,0.000587,0.000587,23745939455
2021-10-03,0.000585,0.000668,0.000568,0.000633,0.000633,46538195685
2021-10-04,0.000634,0.001105,0.000609,0.001006,0.001006,381366238475
2021-10-05,0.001002,0.001487,0.000904,0.001289,0.001289,699611144292
2021-10-06,0.001293,0.002159,0.001239,0.002091,0.002091,1139007549107
2021-10-07,0.002088,0.002619,0.001553,0.001694,0.001694,1401710199272
2021-10-08,0.001711,0.002218,0.001551,0.002060,0.002060,928263026834
2021-10-09,0.002052,0.002266,0.001838,0.002007,0.002007,480921333225
2021-10-10,0.002005,0.002082,0.001891,0.001975,0.001975,270895932931
2021-10-11,0.001971,0.002415,0.001950,0.002320,0.002320,552076267118
2021-10-12,0.002313,0.002386,0.002074,0.002193,0.002193,367512963880
2021-10-13,0.002193,0.002306,0.002095,0.002192,0.002192,232111397879
2021-10-14,0.002189,0.002243,0.001989,0.002056,0.002056,204518214242
2021-10-15,0.002056,0.002061,0.001758,0.001885,0.001885,308838995148
2021-10-16,0.001889,0.001988,0.001856,0.001926,0.001926,140226457229
2021-10-17,0.001926,0.002159,0.001789,0.002084,0.002084,172878589185
2021-10-18,0.002083,0.002220,0.001990,0.002159,0.002159,294876524403
2021-10-19,0.002155,0.002192,0.002070,0.002106,0.002106,124088394937
2021-10-20,0.002106,0.002202,0.002047,0.002190,0.002190,125378496745
2021-10-21,0.002186,0.002186,0.002028,0.002058,0.002058,115340520063
2021-10-22,0.002057,0.002132,0.002025,0.002093,0.002093,97280297855
2021-10-23,0.002095,0.002592,0.002077,0.002539,0.002539,352738509495
2021-10-24,0.002541,0.003331,0.002522,0.002686,0.002686,1150204317192
2021-10-25,0.002702,0.003269,0.002644,0.003166,0.003166,619060630632
2021-10-26,0.003171,0.003710,0.003044,0.003580,0.003580,837018471761
2021-10-27,0.003591,0.006516,0.003500,0.006003,0.006003,2930520544835
2021-10-28,0.005946,0.006636,0.004288,0.005122,0.005122,2455993141177
2021-10-29,0.005151,0.005775,0.004561,0.005606,0.005606,1070509762378
2021-10-30,0.005611,0.005832,0.004659,0.004875,0.004875,606410492499
2021-10-31,0.004901,0.005211,0.004399,0.005038,0.005038,598724726916
2021-11-01,0.005026,0.005611,0.004940,0.005363,0.005363,607676841648
2021-11-02,0.005356,0.005450,0.004980,0.005149,0.005149,397244302137
2021-11-03,0.005167,0.005167,0.003964,0.004105,0.004105,483479642107
2021-11-04,0.004101,0.004535,0.003233,0.003677,0.003677,855507683131
2021-11-05,0.003682,0.004853,0.003393,0.004633,0.004633,920060157352
2021-11-06,0.004649,0.004683,0.004091,0.004345,0.004345,478197415769
2021-11-07,0.004356,0.004420,0.004163,0.004221,0.004221,231721412259
2021-11-08,0.004227,0.004371,0.003929,0.004086,0.004086,332374380603
2021-11-09,0.004079,0.004312,0.003975,0.004070,0.004070,233104100409
2021-11-10,0.004068,0.004093,0.003425,0.003756,0.003756,321337774183
2021-11-11,0.003746,0.004311,0.003620,0.004209,0.004209,427642702434
2021-11-12,0.004209,0.004223,0.003822,0.003890,0.003890,214767002867
2021-11-13,0.003895,0.003924,0.003782,0.003843,0.003843,124813681816
2021-11-14,0.003846,0.004167,0.003834,0.003957,0.003957,186230356073
2021-11-15,0.003953,0.004159,0.003894,0.003968,0.003968,192696855824
2021-11-16,0.003983,0.004005,0.003394,0.003610,0.003610,293060688384
2021-11-17,0.003606,0.003700,0.003522,0.003573,0.003573,177436778902
2021-11-18,0.003576,0.003631,0.003026,0.003147,0.003147,259309047663
2021-11-19,0.003153,0.003860,0.003112,0.003609,0.003609,315376347068
2021-11-20,0.003610,0.003713,0.003400,0.003539,0.003539,178816639090
2021-11-21,0.003544,0.003544,0.003242,0.003284,0.003284,121651762609
2021-11-22,0.003281,0.003435,0.003186,0.003217,0.003217,134466794393
2021-11-23,0.003220,0.003315,0.003070,0.003116,0.003116,140973174229
2021-11-24,0.003119,0.003187,0.002693,0.003009,0.003009,151320656395
2021-11-25,0.002825,0.003543,0.002818,0.002963,0.002963,309299865079
2021-11-26,0.003180,0.003183,0.002696,0.002889,0.002889,283006757268
2021-11-27,0.002899,0.003116,0.002871,0.002953,0.002953,155253190125
2021-11-28,0.002948,0.002969,0.002745,0.002934,0.002934,142750188170
2021-11-29,0.002938,0.003418,0.002891,0.003416,0.003416,275284148407
2021-11-30,0.003400,0.004054,0.003264,0.003561,0.003561,718126847955
2021-12-01,0.003552,0.003656,0.003275,0.003317,0.003317,261253872108
2021-12-02,0.003313,0.003317,0.003096,0.003161,0.003161,153176911391
2021-12-03,0.003164,0.003366,0.002980,0.003044,0.003044,206445932359
2021-12-04,0.003052,0.003052,0.002270,0.002747,0.002747,291393280907
2021-12-05,0.002739,0.002869,0.002589,0.002726,0.002726,173654679548
2021-12-06,0.002723,0.002833,0.002477,0.002784,0.002784,174999601454
2021-12-07,0.002778,0.002926,0.002703,0.002738,0.002738,139093338967
2021-12-08,0.002738,0.002837,0.002694,0.002783,0.002783,94800979988
2021-12-09,0.002784,0.002812,0.002589,0.002625,0.002625,84964521570
2021-12-10,0.002625,0.002731,0.002532,0.002544,0.002544,78362152332
2021-12-11,0.002542,0.002651,0.002513,0.002606,0.002606,71189151576
2021-12-12,0.002605,0.002864,0.002562,0.002775,0.002775,110568680935
2021-12-13,0.002775,0.002788,0.002411,0.002497,0.002497,111072119241
2021-12-14,0.002498,0.002703,0.002468,0.002586,0.002586,112319898841
2021-12-15,0.002585,0.002620,0.002456,0.002580,0.002580,90290516611
2021-12-16,0.002578,0.002638,0.002491,0.002498,0.002498,75878649029
2021-12-17,0.002492,0.002525,0.002304,0.002374,0.002374,88373182423
2021-12-18,0.002374,0.002445,0.002344,0.002390,0.002390,53975517400
2021-12-19,0.002389,0.002425,0.002333,0.002341,0.002341,46712321790
2021-12-20,0.002340,0.002535,0.002146,0.002364,0.002364,137200218837
2021-12-21,0.002366,0.002524,0.002349,0.002491,0.002491,104088054829
2021-12-22,0.002490,0.002842,0.002465,0.002645,0.002645,172147435503
2021-12-23,0.002646,0.002920,0.002603,0.002897,0.002897,153181846896
2021-12-24,0.002901,0.002992,0.002694,0.002718,0.002718,154759056784
2021-12-25,0.002723,0.002879,0.002708,0.002832,0.002832,84725191210
2021-12-26,0.002834,0.002924,0.002757,0.002889,0.002889,91424348419
2021-12-27,0.002886,0.002953,0.002831,0.002922,0.002922,94874318416
2021-12-28,0.002929,0.002929,0.002559,0.002612,0.002612,135833062379
2021-12-29,0.002612,0.002707,0.002475,0.002507,0.002507,90249213278
2021-12-30,0.002511,0.002556,0.002459,0.002515,0.002515,73641705020
2021-12-31,0.002515,0.002560,0.002450,0.002490,0.002490,69652990491
2022-01-01,0.002491,0.002545,0.002490,0.002544,0.002544,45364593127
2022-01-02,0.002544,0.002564,0.002500,0.002537,0.002537,42777181569
2022-01-03,0.002537,0.002532,0.002410,0.002462,0.002462,53620875784
2022-01-04,0.002461,0.002495,0.002420,0.002421,0.002421,53458031212
2022-01-05,0.002420,0.002453,0.002160,0.002267,0.002267,84744955426
2022-01-06,0.002266,0.002355,0.002187,0.002289,0.002289,87257360481
2022-01-07,0.002289,0.002294,0.002134,0.002154,0.002154,86810528475
2022-01-08,0.002154,0.002217,0.001992,0.002063,0.002063,80255715543
2022-01-09,0.002063,0.002157,0.002050,0.002103,0.002103,55033264725
2022-01-10,0.002103,0.002126,0.001902,0.001983,0.001983,77316716821
2022-01-11,0.001983,0.002080,0.001959,0.002044,0.002044,63225089646
2022-01-12,0.002044,0.002391,0.002040,0.002341,0.002341,113784626360
2022-01-13,0.002339,0.002407,0.002167,0.002192,0.002192,106193125764
2022-01-14,0.002193,0.002407,0.002176,0.002288,0.002288,114107997262
2022-01-15,0.002288,0.002333,0.002274,0.002290,0.002290,51710590662
2022-01-16,0.002290,0.002294,0.002239,0.002267,0.002267,45580273941
2022-01-17,0.002267,0.002271,0.002109,0.002140,0.002140,56350312376
2022-01-18,0.002140,0.002187,0.002054,0.002099,0.002099,61023065917
2022-01-19,0.002099,0.002107,0.002031,0.002036,0.002036,47990858773
2022-01-20,0.002035,0.002136,0.001967,0.001968,0.001968,28318818614
2022-01-21,0.001969,0.001993,0.001634,0.001654,0.001654,105844479039
2022-01-22,0.001655,0.001670,0.001298,0.001526,0.001526,159299205284
2022-01-23,0.001527,0.001752,0.001527,0.001670,0.001670,145670257505
2022-01-24,0.001670,0.001701,0.001406,0.001583,0.001583,143652654753
2022-01-25,0.001583,0.001612,0.001512,0.001575,0.001575,78305478043
2022-01-26,0.001574,0.001750,0.001543,0.001588,0.001588,86662649732
2022-01-27,0.001587,0.001626,0.001509,0.001600,0.001600,66971809075
2022-01-28,0.001600,0.001604,0.001532,0.001599,0.001599,40385019151
2022-01-29,0.001599,0.001667,0.001591,0.001621,0.001621,41328381852
2022-01-30,0.001622,0.001661,0.001571,0.001583,0.001583,36648349478
2022-01-31,0.001583,0.001607,0.001520,0.001598,0.001598,39610580781
2022-02-01,0.001598,0.001642,0.001580,0.001625,0.001625,38812036253
2022-02-02,0.001624,0.001633,0.001531,0.001543,0.001543,36252919651
2022-02-03,0.001543,0.001553,0.001510,0.001544,0.001544,31488685050
2022-02-04,0.001544,0.001659,0.001536,0.001656,0.001656,45523502792
2022-02-05,0.001657,0.001775,0.001649,0.001681,0.001681,62894480652
2022-02-06,0.001681,0.002121,0.001670,0.002120,0.002120,160963137225
2022-02-07,0.002124,0.002607,0.002037,0.002430,0.002430,355698047669
2022-02-08,0.002432,0.002606,0.002206,0.002321,0.002321,270292932310
2022-02-09,0.002319,0.002535,0.002285,0.002457,0.002457,176972344674
2022-02-10,0.002458,0.002519,0.002318,0.002329,0.002329,192356139035
2022-02-11,0.002330,0.002426,0.002125,0.002169,0.002169,152254943644
2022-02-12,0.002170,0.002252,0.002098,0.002201,0.002201,127316464666
2022-02-13,0.002200,0.002423,0.002159,0.002284,0.002284,155852063001
2022-02-14,0.002281,0.002321,0.002175,0.002239,0.002239,117927295915
2022-02-15,0.002239,0.002386,0.002239,0.002349,0.002349,120455185932
2022-02-16,0.002349,0.002357,0.002262,0.002318,0.002318,101202577814
2022-02-17,0.002318,0.002425,0.002096,0.002113,0.002113,155225247097
2022-02-18,0.002115,0.002235,0.002085,0.002102,0.002102,108941696763
2022-02-19,0.002102,0.002157,0.002028,0.002055,0.002055,69395987315
2022-02-20,0.002054,0.002057,0.001869,0.001905,0.001905,92299081320
2022-02-21,0.001905,0.002044,0.001800,0.001802,0.001802,149767355015
2022-02-22,0.001802,0.001876,0.001736,0.001863,0.001863,113734043195
2022-02-23,0.001862,0.002017,0.001841,0.001866,0.001866,129013544023
2022-02-24,0.001865,0.001875,0.001573,0.001800,0.001800,246965918631
2022-02-25,0.001799,0.001878,0.001745,0.001864,0.001864,130625064233
2022-02-26,0.001864,0.001930,0.001823,0.001833,0.001833,82534368476
2022-02-27,0.001833,0.001874,0.001743,0.001760,0.001760,91364368173
2022-02-28,0.001759,0.001947,0.001721,0.001939,0.001939,113978078915
2022-03-01,0.001939,0.002143,0.001917,0.002052,0.002052,157354259271
2022-03-02,0.002053,0.002054,0.001935,0.001956,0.001956,105581408520
2022-03-03,0.001956,0.001978,0.001869,0.001901,0.001901,73095460135
2022-03-04,0.001902,0.001922,0.001776,0.001796,0.001796,74720458240
2022-03-05,0.001797,0.001904,0.001774,0.001879,0.001879,55233923032
2022-03-06,0.001879,0.001891,0.001795,0.001799,0.001799,48868104592
2022-03-07,0.001799,0.001828,0.001721,0.001762,0.001762,67611000530
2022-03-08,0.001761,0.001804,0.001745,0.001761,0.001761,54136854450
2022-03-09,0.001761,0.001880,0.001761,0.001817,0.001817,72437648061
2022-03-10,0.001817,0.001818,0.001716,0.001727,0.001727,62429225886
2022-03-11,0.001727,0.001756,0.001688,0.001695,0.001695,57481047441
2022-03-12,0.001695,0.001742,0.001695,0.001701,0.001701,33687460282
2022-03-13,0.001700,0.001771,0.001636,0.001655,0.001655,50713622534
2022-03-14,0.001654,0.001711,0.001642,0.001685,0.001685,48360554733
2022-03-15,0.001685,0.001690,0.001633,0.001651,0.001651,48867039789
2022-03-16,0.001652,0.001724,0.001646,0.001724,0.001724,63990768859
2022-03-17,0.001724,0.001730,0.001682,0.001687,0.001687,45170302601
2022-03-18,0.001687,0.001719,0.001652,0.001697,0.001697,52895305508
2022-03-19,0.001697,0.001926,0.001687,0.001835,0.001835,145276193747
2022-03-20,0.001834,0.001855,0.001718,0.001757,0.001757,89388238200
2022-03-21,0.001756,0.001784,0.001705,0.001751,0.001751,56925579844
2022-03-22,0.001751,0.001831,0.001749,0.001785,0.001785,75173001699
2022-03-23,0.001785,0.001914,0.001759,0.001872,0.001872,97382580909
2022-03-24,0.001872,0.001923,0.001850,0.001880,0.001880,102251607274
2022-03-25,0.001881,0.001928,0.001815,0.001841,0.001841,69148980271
2022-03-26,0.001842,0.001882,0.001829,0.001863,0.001863,36071908814
2022-03-27,0.001863,0.001951,0.001849,0.001951,0.001951,60471873030
2022-03-28,0.001951,0.002226,0.001932,0.002013,0.002013,270803780467
2022-03-29,0.002011,0.002140,0.002011,0.002070,0.002070,156164356175
2022-03-30,0.002070,0.002146,0.001996,0.002077,0.002077,123593176547
2022-03-31,0.002077,0.002124,0.001943,0.001961,0.001961,107678803882
2022-04-01,0.001962,0.002009,0.001883,0.001985,0.001985,86721044030
2022-04-02,0.001985,0.002080,0.001960,0.001960,0.001960,90337892600
2022-04-03,0.001960,0.002072,0.001943,0.002036,0.002036,69802386986
2022-04-04,0.002036,0.002064,0.001939,0.001999,0.001999,83115682267
2022-04-05,0.001999,0.002136,0.001980,0.002016,0.002016,113741024859
2022-04-06,0.002016,0.002019,0.001843,0.001851,0.001851,98440391942
2022-04-07,0.001852,0.001915,0.001828,0.001883,0.001883,52201552327
2022-04-08,0.001883,0.001906,0.001790,0.001805,0.001805,47401851143
2022-04-09,0.001805,0.001868,0.001802,0.001868,0.001868,34639925487
2022-04-10,0.001869,0.001920,0.001858,0.001864,0.001864,51922021710
2022-04-11,0.001863,0.001866,0.001667,0.001679,0.001679,56093879920
2022-04-12,0.001680,0.002265,0.001669,0.002054,0.002054,299088337541
2022-04-13,0.002055,0.002121,0.001963,0.002045,0.002045,154731782399
2022-04-14,0.002043,0.002078,0.001937,0.001965,0.001965,87920429244
2022-04-15,0.001966,0.001998,0.001949,0.001975,0.001975,35457576700
2022-04-16,0.001975,0.001989,0.001940,0.001956,0.001956,25850771929
2022-04-17,0.001956,0.001987,0.001882,0.001886,0.001886,32123324058
2022-04-18,0.001887,0.001931,0.001816,0.001926,0.001926,54398409553
2022-04-19,0.001927,0.001955,0.001903,0.001944,0.001944,39313403617
2022-04-20,0.001944,0.001968,0.001883,0.001894,0.001894,47963513217
2022-04-21,0.001895,0.001932,0.001888,0.001913,0.001913,37176508416
